WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,2,"App fails to install, can't update either","This app never installed correctly, I don't see the icon
Nevertheless, it always show up in the App Store under Updates
It always says Installing
I can't update it, can't delete it, can't use it
Only App I've ever seen that does that

ZERO stars!

What a Joke!",1,M_322 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Frozen Screen,Spent many hours successfully transporting pictures Site then froze when I needed to export All pictures are locked and frozen I keep trying to re- access the app site with no success,1,M_323 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,need to fix!,"somethings wrong with the last update
i only can view pdfs once 
after opening for the first time, cannot view them anymore!

the latest update fixed the issue of crashes and also can view the pdfs without problem thanks a lot for your work!  however there is still a problem which is that when you try using the 'open in' option in other iPad applications, and ask to open in Dropbox, the filed just opened shows up in the iPad Dropbox application, but the Dropbox server is not updated meaning that file is not found in the Dropbox folders if you access the folders in a different devicecomputer, etc",3,M_324 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,App is missing,"Downloaded the latest update and now my app has disappeared, and the App Store won't let me download it again",1,M_325 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,It keeps sayin updating,I can't open the goddamn app,1,M_326 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Crashing! Help!,I can't open it on my ipad 3 Help! Crash! Crash! Crash!,1,M_327 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,App Crashes,"Thanks, Dropbox  Here I was, thinking Dropbox is one of the greatest inventions since sliced bread  One update, and I can't access my files or photos on my gen 3 IPad  I know it is Presidents' Day weekend, but can someone fix this please?  Maybe you are enjoying time with familysure would be nice to share pics with them",1,M_328 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Rubbish,Cannot open any saved files,1,M_329 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,nightmare,"The automatic upload feature is ridiculous as there is no intuitive or easy way to stop it  Also, the delete function is confusing and should have some sort of dialog box informing you that you are about to delete a photo on your ipad, not just in dropbox interface, and ask you to confirm that you want to do this  My wife tried to stop the automatic upload and hit the delete prompt thinking that may stop it  We now lost photos of our newborn which we cannot recover  Thank you Dropbox - you just lost us photos we will never get back!",1,M_330 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,App Fails on 411KB upload,The latest revision (as of 10 January 2013) loops endlessly when trying to upload a 411KB file  Had to email it to move to another device,2,M_331 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Reconsidering,"Update, EN performance has improved considerably (from 2 to 3 stars) since my last review, however the app remains pretty buggy It constantly reports failure to synch, it freezes momentarily between all actions, it crashes here and thee, and the search function sometimes fails to find key words I am borderline thinking of going premium, but also keeping an eye for alternatives Note, some of my problems may be related with some incompatibility of iPad2 with iOS7

Previous review,
After several months of daily use, and building about 1K pretty intensive notes, I was in the process to put a serious long-term commitment to EN- but I've had to seriously rethink this after the problems with the last upgrade The problems I've experienced are not as severe as what others are reporting Mine have been mostly with the iPad 2 version, while the desktop version w MacBook Air has continued to work OK 

On the iPad things have actually improved quite a bit over the past week, in terms of less freezes, when trying to do a search- so for me it is wait and see, to see if EN can get it together The searches have also become less efficient and clunky in all iPad &amp Mac desktop versions I am still working on EN, but will also be on stand-by, and looking for possible alternatives

I don't have many concerns w the new design, as others do-- but I do hope that EN programmers can stay focused on the real issues",3,M_332 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Dec 12 Update Crashes App,"I love Evernote and have become very reliant on it, one of the apps I can't do without however I am without it now because it crashes on open and will not open on iPhone  DO NOT load the Dec 12 update!  Evernote please fix",1,M_333 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Freezes,The app has been unbelievably buggy since the last update Cannot trust using it on iPhone (only desktop and iPad),1,M_334 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,EverCrash,Brilliant app but crashes on iPad and iPhone,1,M_335 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Dislike this update!,I dislike the latest version My notes randomly disappear They are listed under the wrong name (usually by the one that is actually above it) I LOVED the version prior to this one This version is making me lose my confidence that my notes are actually being saved!,2,M_336 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,"Progressively pretty, functionally worse","Evernote is an excellent and indispensable service in my life I'm happy to be a premium subscriber

The mobile app, however, seems to be getting progressively worse The latest version is clunky and buggy Not to mention that 'announcements,' which are essentially ads, now occupy the app's prime real estate If there were an extra-premium subscription that would let me hide those and focus on my work, I'd subscribe!

I love the document photo feature I use it daily In the latest app iteration, though, this feature causes a crash Arg!

I'm an Evernote evangelist, but I honestly could not recommend this mobile app

???
ORIGINAL REVIEW
Thanks for your hard work Happy to be a premium subscriber

Only suggestion add ability to copy note links",2,M_337 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Can't trust it,"I really wanted a note system I could trust, but Evernote just lost all my notes on the upgrade",1,M_338 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Very poor design,It seems Evernote did not understand the spirit of iOS 7 The design seems flat for the sake of flatness Usability has been thrown out the door It's very confusing to use the app Simple actions are painfully slow,1,M_339 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,I give up,"Okay Evernote, I hope you are listening You had a great idea But 'note' should not be in your name Call it Eversomething The text formatting makes it virtually impossible to create a note with any form of rich text, bullets, numbered lists, indentation, etc Maybe the underlying code base or architecture makes it difficult to create rich text with proper formatting I don't know, but until this is fixed it is not useful And man I've really tried to like Evernote The synching ability among so many platforms was great But I have to go back to OneNote now Who knows if you will read this But I really wish you would understand this huge weakness in your product And I have done a good amount of googling around to know that I'm not the only one around wanting better text capabilities Please fix this I really want  need a proper Evernote!",2,M_340 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Needs fixing,"The search function isn't working and I have to sign in every time I open it Evernote needs to fix this Other than that, I love Evernote",3,M_341 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Oops,"Was just beginning to trust this app until 7 update Quit working for all practical purposes
Will watch for patches and post an updated review I really was wanting this app to be effective They have some silly new process to sell post it notes Not!",1,M_342 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,iOS 7 glitches,"?The highlighting of words works but the menu that pops up to copy, cut, paste etc Won't stay open long enough to be used
?When placing the cursor over text when the keyboard is open makes the text jump every where but where you want the cursor to be",4,M_343 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,BROKEN,No notes showing up All the notebooks are there but they are all empty Boo,1,M_344 AppID: Not stated Src: RE2014_app_and_play_store_apps
