99_4146_5,feature request,First you ll only have a couple boards then you ll need a couple more because you ll want to have a nPlace for your interests 
99_4147_2,problem discovery,One issue I do have is sometimes when I pin a Lin and go back to it I can t necessarily get the pattern or recipe not sure why 
99_4148_4,information giving,Before Pinterest I had magazine clippings notebooks files etc all saved with ideas but I could never find what I needed when I needed it 
99_4149_4,information giving,The app does what it needs to I love it 
99_4150_4,information giving,WOULD RECOMMEND TO ANYONE AND EVERYONE 
99_4151_4,information giving,I absolutely love Pinterest and have had no problems with the app 
99_4152_4,information giving,You can search and find whatever you could possibly think of from simple DIY projects to ancient Jewish tombstone inscriptions 
99_4153_2,problem discovery,My only problem is that some times it just suddenly closes out on me and I have to wait a bit to open it again 
99_4154_4,information giving,Everyone should use it 
99_4155_4,information giving,Here are some reasons why I enjoy it n n1 I have done so many home projects for cheap or have done something I never would have because of creative ideas that are step by step 
99_4156_4,information giving, n n2 I have been able to look up garden questions or ideas and made a beautiful and productive garden this year 
99_4157_2,problem discovery, n nOct 31st nHope you are working on this crashing problem 
99_4158_5,feature request,Something needs to be done 
99_4159_4,information seeking,Can t figure out how to clean up my boards 
99_4160_2,problem discovery,It crashes occasionally but overall it s a great app 
99_4161_2,problem discovery,That means I can t pin 
99_4162_4,information giving,I love this app it is so much better than just using the web 
99_4163_4,information seeking,Just wish you didn t have to allow others to follow you unless you give permission or maybe allowed to have more secret boards 
99_4164_5,feature request,I wish there was a pin button on my phone where I could pin things I see like I to when I m on my laptop maybe there is one for the phone and I just haven t found it 
99_4165_4,information giving,Once you start looking you can t stop 
99_4166_4,information giving,This app has helped me in many more ways than just piecing together a dream wedding 
99_4167_4,information seeking,I have figure out how to use photography to my advantage and learned different workouts 
99_4168_2,problem discovery,I had problems with the app freezing a lot before but don t anymore 
99_4169_5,feature request,Great app but it badly needs two things n1 
99_4170_4,information seeking,How do you organize effectively without sub folders 
99_4171_2,problem discovery,If the link is bad it should not be able to post 
99_4172_4,information giving,The most recent update was a bit of a change visually but it only took a couple of minutes to learn how to navigate 
99_4173_4,information giving,I wish it were easier to move my pins from one of my boards to a new board I create 
99_4174_2,problem discovery,This is still a problem as of 12 27 13 
99_4175_2,problem discovery,No update has been done recently though and until I read that the problem with Safari is fixed I will try to remember not to upgrade the system 
99_4176_5,feature request,The only thing I suggest would be to update the look more often nBut as far as the app I love it 
99_4177_4,information giving,There are so many great ideas for crafts and food recipes 
99_4178_4,information seeking,Who needs a magazine 
99_4179_5,feature request,Please provide a solution for an avid user 
99_4180_4,information giving,I have no issues with this app and have a bunch of fun with it 
