Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_4286_2,problem discovery,I love the app in general but this update has some bugs ,problem discovery I love the app in general but this update has some bugs,"['problem', 'app', 'general', 'update', 'bug']",[171],[0.45632446]
99_4291_2,problem discovery,I love this app but it crashes all the time ,problem discovery I love this app but it crashes all the time,"['problem', 'app', 'time']","[171, 182]","[0.46489716, 0.31651652]"
99_4295_2,problem discovery,Enjoy using on my iPhone and iPad but it still likes to crash ,problem discovery Enjoy using on my iPhone and iPad but it still likes to crash,"['problem', 'Enjoy', 'iPhone', 'iPad', 'crash']","[156, 184]","[0.3196774, 0.4]"
99_4296_2,problem discovery,When I try to load a video it almost always crashes ,problem discovery When I try to load a video it almost always crashes,"['problem', 'video']",[108],[0.6832504]
99_4302_2,problem discovery,I like sharing info and ideas with others however the lack of privacy is an issue ,problem discovery I like sharing info and ideas with others however the lack of privacy is an issue,"['problem', 'info', 'idea', 'lack', 'privacy', 'issue']",[176],[0.5950179]
99_4326_2,problem discovery,Prior to the update it was crashing frequently shutting down my iPad then rebooting ,problem discovery Prior to the update it was crashing frequently shutting down my iPad then rebooting,"['problem', 'update', 'iPad']","[123, 184]","[0.7655179, 0.3333333333333333]"
99_4329_2,problem discovery,App fails in iPod works great in iPad ,problem discovery App fails in iPod works great in iPad,"['problem', 'App', 'great', 'iPad']",[123],[0.37282905]
99_4331_2,problem discovery,Although more often Puns don t always link back to the original post where you can find the recipe or instructions on how to do make something ,problem discovery Although more often Puns don t always link back to the original post where you can find the recipe or instructions on how to do make something,"['problem', 'original', 'post', 'recipe', 'instruction']",[156],[0.32330832]
99_4338_2,problem discovery,I am not able to add any nor view any which have UTF8 chars in the name ,problem discovery I am not able to add any nor view any which have UTF8 chars in the name,"['problem', 'able', 'char']",[102],[0.682971]
99_4342_2,problem discovery,Zero start Fail to load Continuously hangs and I can t open this app ,problem discovery Zero start Fail to load Continuously hangs and I can t open this app,"['problem', 'Zero', 'Fail', 'continuously', 'app']",[171],[0.698517]
99_4353_2,problem discovery,Comm made easy Updating is the only problem ,problem discovery Comm made easy Updating is the only problem,"['problem', 'Comm', 'easy', 'Updating', 'problem']","[171, 104]","[0.47649392, 0.30081657]"
99_4362_2,problem discovery,Bakwas application Always not responding problem occurs can t shows messages ,problem discovery Bakwas application Always not responding problem occurs can t shows messages,"['problem', 'Bakwas', 'application', 'problem', 'message']",[171],[0.38328746]
99_4364_2,problem discovery,But the problem is very slow running to update ,problem discovery But the problem is very slow running to update,"['problem', 'problem', 'slow', 'running', 'update']","[140, 171]","[0.46122825, 0.39128402]"
99_4368_2,Almost perfect,Besides the occasional crash this is an amazing product with tons of potential depending on how you work with it ,Almost perfect Besides the occasional crash this is an amazing product with tons of potential depending on how you work with it,"['perfect', 'occasional', 'crash', 'amazing', 'product', 'ton', 'potential']",[114],[0.88255525]
99_4369_2,Take a photo of your boarding pass,This could be a great app if it was predictable but it is full of bugs and is unpredictable if you are able to check in take a screen shot of your boarding pass or print a backup copy because you may not be able to access it when you need it most ,Take a photo of your boarding pass This could be a great app if it was predictable but it is full of bugs and is unpredictable if you are able to check in take a screen shot of your boarding pass or print a backup copy because you may not be able to access it when you need it most,"['photo', 'boarding', 'pass', 'great', 'app', 'predictable', 'bug', 'unpredictable', 'able', 'screen', 'shot', 'boarding', 'pass', 'backup', 'copy', 'able']",[122],[0.82443]
99_4370_2,Won't open due to pop ups since upgrade,I can't open since the last 2 updates Pop ups go crazy on the iPhone 5 I'm uninstalling,Won't open due to pop ups since upgrade I can't open since the last 2 updates Pop ups go crazy on the iPhone 5 I'm uninstalling,"['pop', 'up', 'upgrade', '2', 'pop', 'up', 'crazy', '5']",[172],[0.8957941]
99_4371_2,Not Working After Update,Use to love this app but it's not working after new update Pages won't scroll up or down none of the different tabs work it's frozen Please fix ASAP ,Not Working After Update Use to love this app but it's not working after new update Pages won't scroll up or down none of the different tabs work it's frozen Please fix ASAP,"['Update', 'app', 'new', 'update', 'different', 'tab', 'frozen']","[119, 171]","[0.5545149, 0.3349834]"
99_4372_2,problem discovery,Urrrrm After my third re installing it finally has scenery Before hand it was just black shapes everywhere I could not even see the walls This killed my internet as it is a very big game that takes half an hour to install if you don't like the game their is no chance of a refund Once I finally got the proper game it is very pretty with smooth graphics an amazing sound track and some of the best scenery I've ever seen on my tablet In the next update I want to be seeing the right installment first time a chance of a refund and free roam Free roam was the best part of the old games I would love to have it on my tablet Thank you ,problem discovery Urrrrm After my third re installing it finally has scenery Before hand it was just black shapes everywhere I could not even see the walls This killed my internet as it is a very big game that takes half an hour to install if you don't like the game their is no chance of a refund Once I finally got the proper game it is very pretty with smooth graphics an amazing sound track and some of the best scenery I've ever seen on my tablet In the next update I want to be seeing the right installment first time a chance of a refund and free roam Free roam was the best part of the old games I would love to have it on my tablet Thank you,"['problem', 'Urrrrm', 'scenery', 'hand', 'black', 'shape', 'wall', 'internet', 'big', 'game', 'hour', 'game', 'chance', 'refund', 'proper', 'game', 'smooth', 'graphic', 'amazing', 'sound', 'track', 'good', 'scenery', 'tablet', 'update', 'right', 'installment', 'time', 'chance', 'refund', 'free', 'roam', 'roam', 'good', 'old', 'game', 'tablet']",[176],[0.97539455]
99_4373_2,Needs work,This app serves its purpose for me perfectly except for the mobile deposit won't work It keeps saying can't find endorsement After calling PNC multiple times about this still no fix ,Needs work This app serves its purpose for me perfectly except for the mobile deposit won't work It keeps saying can't find endorsement After calling PNC multiple times about this still no fix,"['need', 'app', 'purpose', 'mobile', 'deposit', 'endorsement', 'PNC', 'multiple', 'time', 'fix']",[149],[0.7319273]
99_4374_2,problem discovery,Album function needs improvement Current version opens up all possible folders which includ cache files which should be selectable from settings to avoid unnecessary browsing resulting low productivity ,problem discovery Album function needs improvement Current version opens up all possible folders which includ cache files which should be selectable from settings to avoid unnecessary browsing resulting low productivity,"['problem', 'Album', 'function', 'current', 'version', 'possible', 'folder', 'cache', 'file', 'selectable', 'setting', 'unnecessary', 'browsing', 'low', 'productivity']",[118],[0.9414755]
99_4375_2,Excel files don't open with update ,I'm very disappointed that I can't open most excel files anymore Repeated tries works occasionally but it should work every time ,Excel files don't open with update  I'm very disappointed that I can't open most excel files anymore Repeated tries works occasionally but it should work every time,"['excel', 'file', 'update', 'disappointed', 'excel', 'file', 'time']","[174, 180]","[0.5542721, 0.32955948]"
99_4376_2,problem discovery,NEEDS TO BE UPDATED Was Fun Challenging Desperately in need of an update Paid for the Allie levels SEPTEMBER 1 and still no new levels when is soon No new levels of the week No updates Used to be a favorite ,problem discovery NEEDS TO BE UPDATED Was Fun Challenging Desperately in need of an update Paid for the Allie levels SEPTEMBER 1 and still no new levels when is soon No new levels of the week No updates Used to be a favorite,"['problem', 'needs', 'need', 'update', 'Allie', 'level', 'new', 'level', 'new', 'level', 'week', 'update', 'favorite']",[97],[0.6575076]
