Id,OverallScore,Subject,MainText,SpamStatus,SubjectSpam,MainTextSpam
99_230641_4,8,Easy to use,It's good and easy to use ,0,0,0
99_230642_4,10,Great stuff ,Couldn't be better really with options to copy results and also send via text email would like to see an option for viewing results full screen sometimes the end gets cut off but it still copies pastes all of it so it's cool ,0,0,0
99_230643_4,8,Great ,I love these quotes Only wish the quotes could appear in my notifications area I'd pay for a full version ,0,0,0
99_230644_4,10,U CAN MAKE TRADES,EVERYONE FIRST OF ALL GET THIS APP IF U HAVE A FANTASY TEAM AND YES U CAN MAKE TRADES GO TO STANDINGS CHOOSE THE TEAM U WANT TO TRADE WITH AND THEN PRESS PROPOSE TRADE AT TOP OF SCREEN ,0,0,0
99_230645_4,10,Has Mechanisms ,I find this app very useful It has mechanism and class info that most of the other free programs are missing You can't do much better esp for free ,0,0,0
99_230646_4,10,Shop well,This app is awesome ,0,0,0
99_230647_4,10,Welllll ,It works perfect for me ,0,0,0
99_230648_4,10,Very impressed,Its a totally convenient way to manage your teams All the bad reviews are bogus ,0,0,0
99_230649_4,10,Surfline,Great app always works and is spot on ,0,0,0
99_230650_4,10,Mayhem13,Addicting and you help Susan G Komen for the cure,0,0,0
99_230651_4,10,Cvs app,I love it access to everything on your phone,0,0,0
99_230652_4,10,App ,Great App and helpful ,0,0,0
99_230653_4,8,Addicting for sure ,Addicting ,0,0,0
99_230655_4,10,Weber Dictionary,This is awesome and help me alot and i love it ,0,0,0
99_230656_4,10,Diva star,Great and handy app Love how you can listen to the pronunciation ,0,0,0
99_230657_4,10,Battery app,I love that this app takes less than ten seconds to let you know where your battery life is I love it ,0,0,0
99_230658_4,10,Awesome app,Would definitely recommend this to any one,0,0,0
99_230659_4,10,Awesome app ,This app is one of the most useful apps I have The flexibility to insert and organize decks the syncing with other devices and the ability to dictate in notes is awesome ,0,0,0
99_230662_4,10,Helpful App ,I love it so helpful with how I study Paperless and I can study from my phone ANYWHERE ,0,0,0
99_230663_4,10,Good app,Very useful and the creator did a good job,0,0,0
99_230664_4,10,Very very cool app ,Absolutely awesome One of the most beautiful free apps Thanks ,0,0,0
99_230665_4,10,Mr ,Great weather eazy to understand ,0,0,0
99_230666_4,10,Nice app,Very detailed,0,0,0
99_230668_4,10,Life saver,At 47 my eyes are not that good This really works very well ,0,0,0
99_230669_4,10,Use on a weekly basis,Great and useful app I have nothing bad at all to say about it It helps me find the best deals on gas around the city with little to no glitches Does what it's supposed to 5 stars ,0,0,0
99_230670_4,10,Awesome,Always completely up to date ,0,0,0
99_230671_4,8,Very helpful,I have used this app locally as well as while traveling Sometimes it's off but for the most part it works great ,0,0,0
99_230672_4,10,Awesome ,No matter where I travel it's very accurate to use ,0,0,0
99_230673_4,8,Good ,I like it ,0,0,0
99_230675_4,8,Heart,Particularly like the reminder ,0,0,0
99_230676_4,10,Accurate,Accurate,0,0,0
99_230677_4,4,Didn't work consistently,Out of a dozen attempts I made on my iPhone 4 I was able to get it to work three times And even then it was frustratingly inconsistent in recognizing a pulse I'm not sure what the indication is that it's reading your heart rate as the dial moves around and then restarts constantly Sometimes a blinking heart shows up The instructions don't explain what the dial and heart icon are for Keeping my finger in the same location would reveal a heart rate of 85 and then 31 Watched the video on their website to look at the location of my finger in comparison to theirs same spot It's possible that the technique they use to measure the heart rate doesn't work on everyone thus the vast disparity in ratings for the app Seems to work for some people and not for others Doesn't work at all on my iPad 2 even in good lighting ,0,0,0
99_230678_4,10,Love to scan,I absolutely love this app I scan whatever I see ,0,0,0
99_230679_4,10,Great App,Awsome App I Love Using This App D,0,0,0
99_230680_4,8,fantastic ,VERY easy to use and I've found a ton of cool stuff getting into QR codes HIGHLY recommended,0,0,0
99_230681_4,10,I llove it ,Super original application great ,0,0,0
99_230682_4,8,Looks great ,Love how it looks Not sure where it gets the info from or how accurate it is But this is the beat looking weather out there ,0,0,0
99_230684_4,10,Thermo,Great and easy use it everyday,0,0,0
99_230685_4,10,Best app ,This app is so convenient I looovvve it ,0,0,0
99_230686_4,8,Great app ,Now that I have this app I can't imagine how I got anywhere without it In my experience it's approx 98 accurate and the spoken directions are a necessity when you're driving alone One improvement would be to have the spoken directions a little earlier especially on a busy highway I'd recommend this app to anyone looking for reliable accurate directions ,0,0,0
99_230687_4,10,Got to have this ,Awesome The real deal ,0,0,0
99_230688_4,10,Awesome ,Somehow I lost my contacts This app got everything back for me,0,0,0
99_230689_4,2,WORST APP EVERY ,Mediocre It's primitive ,0,0,0
99_230690_4,10,Awesome App,Finally A secure place for my private photos No more worrying about things being accidentally seen Buy this ,0,0,0
99_230691_4,10,Photo vault,Awesome app ,0,0,0
99_230692_4,10,Necessary,Absolutely handy for those pics you don't need everyone else to see ,0,0,0
99_230693_4,10,Great,Great app especially for fantasy news One of the great sources i use to get info first Only thing is freezes for a min when you are scrolling on a article ,0,0,0
99_230694_4,10,Awesome,It's pretty good top notch for me,0,0,0
99_230695_4,10,BR,Must have for sports lovers,0,0,0
99_230696_4,10,Fantastic,Fantastic,0,0,0
99_230698_4,10,Best camara app ever,It makes you and your friends laugh out loud,0,0,0
99_230699_4,10,Totally awesome,This is the best weather app ever Great job it totally outclasses other weather apps ,0,0,0
99_230700_4,8,Sale queen,Love this app although I do wish you could add local stores to your store list,0,0,0
99_230701_4,8,Food app,It was ok ,0,0,0
99_230702_4,8,Vernita ward,Very beneficial app enjoy looking and seeing what's available ,0,0,0
99_230703_4,8,Useful,Very surprised that is so much useful ,0,0,0
99_230705_4,10,Love your app Tune In,Easy to use love French using French stations to improve my French It's working Merci merci ,0,0,0
99_230707_4,8,I like unicorns ,Great App ,0,0,0
99_230709_4,10,Great application ,This is a great application,0,0,0
99_230710_4,10,Awesome,Definetley he best editing app ,0,0,0
99_230711_4,10,Very useful app,Save a lot of money,0,0,0
99_230712_4,10,Great weekly ads app,This is a great app for a family on a bujet,0,0,0
99_230713_4,10,Dont know how I live without this ,In just 1 click I can search sales and plan out my trips Love this ,0,0,0
99_230714_4,10,Sweetness,Refer to title lol Great job thx,0,0,0
99_230715_4,10,Amazing,Oovoo is so amazing I love it,0,0,0
99_230716_4,10,Great job,Amazing app love using ut,0,0,0
99_230717_4,8,Great app,Works very well My friends loved it,0,0,0
99_230718_4,10,Great deals,Makes finding hard to find deals easy,0,0,0
99_230719_4,10,Just great ,Great app Great deals and great savings What's not to like ,0,0,0
99_230720_4,10,Slick,Slick ,0,0,0
99_230721_4,8,Excellent ,It is a good app It definitely saves time finding online books ,0,0,0
99_230722_4,10,Oh yeah pizza yeah,Super convenient I love being able to order delicious food from my phone Dominoes just keeps getting better and better ,0,0,0
99_230723_4,10,Dominoes,Great app Way better than papa johns,0,0,0
99_230724_4,8,Period tracker,Great app only one suggestion it would be great if it allowed for daily flow values ,0,0,0
99_230725_4,8,Mr,It's a nice app ,0,0,0
99_230726_4,10,Awesome,Bezt app ever And very convenient for local and international text,0,0,0
99_230727_4,8,Nice app,Thanks for making an app to manage my account Better than the mobile site ,0,0,0
99_230728_4,8,Great ,This app was easy to use I'm so glad I found it ,0,0,0
99_230729_4,4,Owner,No biggie Nothing to get excited about ,0,0,0
99_230730_4,8,Keek rules ,I love keek,0,0,0
99_230731_4,10,Msn,Good App,0,0,0
99_230733_4,10,Amazing ,Great App 3,0,0,0
99_230734_4,10,Great,Very useful ,0,0,0
99_230735_4,10,Excellent ,Love This App Has come in handy and very bright ,0,0,0
99_230736_4,10,Awesome ,This is a great app ,0,0,0
99_230738_4,8,Ok but ,It needs improvement,0,0,0
99_230739_4,10,Love this app,Only thing I would like added is the semester dates ,0,0,0
99_230740_4,8,Needs to play next song after one ends,It just needs to play the next song after one ends and it will definetely get the 5 stars,0,0,0
99_230741_4,10,Amazing,great items Fast easy ordering Love fab ,0,0,0
99_230742_4,8,So many buys so little money,I have made many purchases from FAB and have been mostly very satisfied The offerings are unique and of good quality But don't expect your stuff in a hurry as many items are handcrafted One criticism is that there are not multiple views of the items and the descriptions are somewhat lacking ,0,0,0
99_230743_4,10,USE MY BONUS CODE cherryx3,THIS APP IS A GREAT APP USE MY BONUS CODE cherryx3 please and thank you cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx,0,0,0
99_230744_4,10,Hi,A awesome app,0,0,0
99_230745_4,10,Great ,Good but want more it costs money,0,0,0
99_230746_4,10,Great app,Love that this app has real time temp reading on the home screen so there is no need to open app entirely to view the current temp ,0,0,0
99_230747_4,10,Life Saver,Awesome app Worth downloading fast ,0,0,0
99_230748_4,6,Great app,I am able to find most of the music I like and I can play anywhere I go ,0,0,0
99_230750_4,10,Apps gone free is great,Every day I find something new with this app ,0,0,0
99_230751_4,10,Love it ,I've saved so much money on so many neat apps ,0,0,0
99_230752_4,10,Love It ,Even though a lot of the stuff they give away is already free I personally don't have time to search through the App Store every day Apps Gone Free brings top quality content in a daily basis Thanks guys ,0,0,0
99_230753_4,10,Great app,I check my Apps Gone Free log everyday to see what's available ,0,0,0
99_230754_4,10,Best games,Awesomesssss,0,0,0
99_230755_4,8,Good so far,I have only started using this app after having it on my device for over 3 weeks I was influenced to use it when a saw a colleague use hers with glee The idea that actual people are entering the data mechanical turk gives me hope that the cards will be captured correctly Time will tell The first capture of my cards look great ,0,0,0
99_230756_4,8,Works 4 me,Serves purpose so far ,0,0,0
