FeedbackID,CategoryID,WebAppID,Datetime,ContactName,Subject,Rating,OverallScore,MainText,Status,SpamStatus,Remarks,ContactEmail,MainTextCleaned,SubjectCleaned
1915,2,99,2019-12-04 16:44:01,,Absolutely lame now!!!,1,4,After this latest update I can't even get into my account on either my iPhone or iPad it says incorrect password!!! What a freakin joke of an update! Do they even test before sending out these updates or what?,0,0,M_231 AppID: Not stated Src: RE2014_app_and_play_store_apps,,After this latest update I can't even get into my account on either my iPhone or iPad it says incorrect password What a freakin joke of an update Do they even test before sending out these updates or what ,Absolutely lame now 
1916,2,99,2019-12-04 16:44:01,,problem discovery,4,16,Mostly great!	Best photo editing app for me I've ever used. Except the one thing I really wish you could do is use one of your own gallery photos as the background for a pic frame,0,0,M_232 AppID: #6_Photo Studio PRO Src: PlayStore_Random,,Mostly great Best photo editing app for me I've ever used Except the one thing I really wish you could do is use one of your own gallery photos as the background for a pic frame,problem discovery
1917,2,99,2019-12-04 16:44:01,,Used to work....,1,4,"I'm very disappointed with this app. I loved when it worked, but since the new update it won't even open! That last update was at the end of October, and now it's the beginning of December .... one would think that a big company, with I'm sure a nicely paid Tech team, would have figured out the bugs by now. Don't waste your money on this app until they fix it!",0,0,M_233 AppID: 350213975 Src: AppStore_Random,,I'm very disappointed with this app I loved when it worked but since the new update it won't even open That last update was at the end of October and now it's the beginning of December one would think that a big company with I'm sure a nicely paid Tech team would have figured out the bugs by now Don't waste your money on this app until they fix it ,Used to work 
1918,2,99,2019-12-04 16:44:01,,Useless now,2,8,I like the app but suddenly it won't open and I can't get to my notes,0,0,M_234 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I like the app but suddenly it won't open and I can't get to my notes,Useless now
1919,2,99,2019-12-04 16:44:01,,problem discovery,5,20,"This app is misbehaving big time on me WHY??? I love this one and its just not working right for me'( now it won't download the features is Stuck I don't know if its me or you ???Please Try Helping me,Thanks Again '( '(	SOS PLEASE HELP GET THIS APP TO WORK FOR ME TY PAM THERESE LUKASZ PARKRIDGE,IL 60068 '(  -#  X  @  &gt&ltTHANK-YOU FOR FIXING MY PROBLEM ,SO FAR GREAT JUST LIKE NORMAL TY TY TY TY ) ) )!!! ((((HUGZ))))!!!!!!!  =]",0,0,M_235 AppID: Not stated Src: RE2014_app_and_play_store_apps,,This app is misbehaving big time on me WHY I love this one and its just not working right for me' now it won't download the features is Stuck I don't know if its me or you Please Try Helping me Thanks Again ' ' SOS PLEASE HELP GET THIS APP TO WORK FOR ME TY PAM THERESE LUKASZ PARKRIDGE IL 60068 ' X THANK YOU FOR FIXING MY PROBLEM SO FAR GREAT JUST LIKE NORMAL TY TY TY TY HUGZ ,problem discovery
1920,2,99,2019-12-04 16:44:01,,Dropbox is great but problems working with  new IOS update,2,8,Dropbox no longer accepts files from my iPad since latest IOS update Before this issue the app actually worked and was an easy five star,0,0,M_236 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Dropbox no longer accepts files from my iPad since latest IOS update Before this issue the app actually worked and was an easy five star,Dropbox is great but problems working with new IOS update
1921,2,99,2019-12-04 16:44:01,,Videos stopped playing,2,8,Latest version seems to have stopped playing my videos  Sad,0,0,M_237 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Latest version seems to have stopped playing my videos Sad,Videos stopped playing
1922,2,99,2019-12-04 16:44:01,,Wish they would fix this,2,8,I love this app....... When its WORKING!!!!!!!!!!!!!!!,0,0,M_238 AppID: 284847138 Src: AppStore_Random,,I love this app When its WORKING ,Wish they would fix this
1923,2,99,2019-12-04 16:44:01,,"Buggy, slow and insecure",1,4,"Frequently crashes and does not allow local storage of personal notes, which are automatically stored on painfully slow Evernote servers  Personal notes and passwords have been compromised by hackers once already  Hope you did not have anything sensitive in your notes!",0,0,M_239 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Frequently crashes and does not allow local storage of personal notes which are automatically stored on painfully slow Evernote servers Personal notes and passwords have been compromised by hackers once already Hope you did not have anything sensitive in your notes ,Buggy slow and insecure
1924,2,99,2019-12-04 16:44:01,,Bug,4,16,"""Attic"" is a synonym of ""noggin"" but not vice versa. By the way I like the wiktionary thing.",0,0,M_240 AppID: 293283136 Src: AppStore_Random,, Attic is a synonym of noggin but not vice versa By the way I like the wiktionary thing ,Bug
1925,2,99,2019-12-04 16:44:01,,Check deposit has never worked,1,4,Gave me an error first time after uploading check images. App crashed the second time while uploading check images.,0,0,M_241 AppID: 348177453 Src: AppStore_Random,,Gave me an error first time after uploading check images App crashed the second time while uploading check images ,Check deposit has never worked
1926,2,99,2019-12-04 16:44:01,,Crashes when reading PDFs,2,8,"Argh Crashes all the time This service, and this app, would be great if the app didn't crash when reading PDFs

Great when it works",0,0,M_242 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Argh Crashes all the time This service and this app would be great if the app didn't crash when reading PDFs Great when it works,Crashes when reading PDFs
1927,2,99,2019-12-04 16:44:01,,No more alerts,2,8,All my settings are on and yet the phone doesn't alert me on the relevant info I plugged in. The iPad version is keeping better updates.,0,0,M_243 AppID: 317469184 Src: AppStore_Random,,All my settings are on and yet the phone doesn't alert me on the relevant info I plugged in The iPad version is keeping better updates ,No more alerts
1928,2,99,2019-12-04 16:44:01,,Less than desirable,1,4,"Looks like it would be a great app, but it only downloads grades for 1 class...hmmm. Pretty useless for me right now.  I'm extremely disappointed since the website is difficult to use on my iPhone. This app has too many connection problems & it's too slow. I'll use the crappy designed website until this app gives me something useful to see. I'll try back later :(",0,0,M_244 AppID: 464352883 Src: AppStore_Random,,Looks like it would be a great app but it only downloads grades for 1 class hmmm Pretty useless for me right now I'm extremely disappointed since the website is difficult to use on my iPhone This app has too many connection problems it's too slow I'll use the crappy designed website until this app gives me something useful to see I'll try back later ,Less than desirable
1929,2,99,2019-12-04 16:44:01,,problem discovery,5,20,Best pic edit app	Great app Jus cant find how to remove text from a pic,0,0,M_245 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Best pic edit app Great app Jus cant find how to remove text from a pic,problem discovery
1930,2,99,2019-12-04 16:44:01,,App has frozen,1,4,After I installed my 12th vid app has frozen and I cannot access the app or any pics.  Any help ?,0,0,M_246 AppID: 492342639 Src: AppStore_Random,,After I installed my 12th vid app has frozen and I cannot access the app or any pics Any help ,App has frozen
1931,2,99,2019-12-04 16:44:01,,problem discovery,2,8,2114	Will not let me share recipes with any of my friends,0,0,M_247 AppID: Not stated Src: RE2014_app_and_play_store_apps,,2114 Will not let me share recipes with any of my friends,problem discovery
1932,2,99,2019-12-04 16:44:01,,Miss distance from current location,1,4,"Really need to know how far a restaurant is from my current location so that I don't hAve to take a cab from hotel or fight traffics Would like to know what's near me  

Too bad it has the makings of a great app!!!

Back to yelp",0,0,M_248 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Really need to know how far a restaurant is from my current location so that I don't hAve to take a cab from hotel or fight traffics Would like to know what's near me Too bad it has the makings of a great app Back to yelp,Miss distance from current location
