Id,MainText,Subjectivity,Polarity
99_4058_4,Pinterest can redefine your life by making you the chef artist or seamstress you thought you could never be ,2.0,2.0
99_4059_4,I LOVE it and highly recommend it to everyone ,2.0,2.0
99_4060_4,My only complaint is the offensive material and language that people post ,2.0,2.0
99_4061_5,Update 12 28 2013 LOVE Pinterest but see my request below ,2.0,2.0
99_4062_5,Please change it BACK to the APP opening when I pin in Safari and or Chrome ,2.0,2.0
99_4063_5,Please make an iPad HD version ,2.0,2.0
99_4064_4,If there were only a way to help me to really DO the ideas I ve pinned ,2.0,2.0
99_4065_4,You can find anything you need on Pinterest ,2.0,2.0
99_4066_4,I plan to do the same for crafts ,2.0,2.0
99_4067_4,Just not fond overall of the update but love the app in general ,2.0,2.0
99_4068_4,this app has everything just love Pinterest Whenever I m sad bitter or angry I just click on the Humor page Brilliant ,2.0,2.0
99_4069_5, nGranted all of my pins are from other interesting boards but I don t like the idea of someone else adding something to my board ,2.0,2.0
99_4070_4,I love Pinterest and so far this app works how I expected it to ,2.0,2.0
99_4071_4,Save those posts for Tumblr please ,2.0,2.0
99_4072_2,Haven t had many problems ,2.0,2.0
99_4073_4,Now I can finally use Pinterest on both ,2.0,2.0
99_4074_4,I love that you can go to the board that you most recently pinned on ,2.0,2.0
99_4075_5,I would like to post video using the copy and paste on my iPhone ,2.0,2.0
99_4076_4,What did I ever do before Pinterest ,2.0,2.0
99_4077_4,Pinterest has provided me with access to ideas for home and classroom ,2.0,2.0
99_4078_2,Although sometimes it crashes on me the solution is always simple ,2.0,2.0
99_4079_4,Has everything I need plus more amazing app ,2.0,2.0
99_4080_2,Good app crashes sometimes ,2.0,2.0
99_4081_4,Haven t had any problems ,2.0,2.0
99_4082_2,Love the app but unfortunately the crashing problem from 2 versions ago is still a problem ,2.0,2.0
99_4083_4,I have never had an in issue with this App it s great to have on the go when you need a recipe at the grocery store ,2.0,2.0
99_4084_4,It provides inspiration ,2.0,2.0
99_4085_2,The only problem that I have noticed is that when you click to view a pin read it the close it it starts you back at the beginning of the list and not where you left off at ,2.0,2.0
99_4086_4,It always perks me up and makes me happy to see what we as humanity can create often with very simple ordinary materials ,2.0,2.0
99_4087_4,Please do add it back ,2.0,2.0
99_4088_4,New ideas for decorating clothing parties recipes DIY projects whatever you need Pinterest has SOMETHING to help you out ,2.0,2.0
99_4089_4,It is packed with inspiration I just love the pinning sharing ,2.0,2.0
99_4090_2,This app works great is easy to use and doesn t crash often ,2.0,2.0
99_4091_4,I love this application I can create my boards for wedding planning cooking fashion and deserts ,2.0,2.0
99_4092_2,Now we can t rename boards in the iPad app but we could before ,2.0,2.0
99_4093_2,The app is easy to use but does tend to crash alot on the iPhone it s perfect on a PC or laptop though ,2.0,2.0
99_4094_4,The possibilities are endless here ,2.0,2.0
99_4095_4,I don t know why I have so much trouble opening the pins ,2.0,2.0
99_4096_5,I think it should be easier to open them and see the full content ,2.0,2.0
99_4097_4,What did we do before Pinterest ,2.0,2.0
99_4098_2,Love the concept of this app but it crashes pretty frequently ,2.0,2.0
99_4099_4,Tried out Pinterest because my Wife really enjoys it and has gotten several good suggestions for meals nI enjoy the pictures and it s fun to use right up to the point that it shuts down and kicks you off which seems to happen with surprising regularity nOnce you ve been kick off and return the time between being kicked off gets shorter and shorter nI m using an iPad to view Pinterest so maybe it s the reason for the shut downs nYour site would be more fun without the shutdowns nI DO enjoy Pinterest thank you ,2.0,2.0
99_4100_4,If you need inspiration of any kind you can find it here ,2.0,2.0
99_4101_5,I use boards to pin tons of ideas as inspiration when I first start a project or begin planning a party but it would be nice to have a way to rank the pins to narrow down the ones I want to focus on first ,2.0,2.0
99_4102_4,It provides an easy way to share ideas and pictures with friends and followers ,2.0,2.0
99_4103_4,The idea and concept of pintrest is great ,2.0,2.0
99_4104_4,I have never had any issues ,2.0,2.0
99_4105_4,Love how easy it is to find ideas when you need something specific but also just find things that I never would have thought to try ,2.0,2.0
99_4106_4,What did we do before Pinterest ,2.0,2.0
99_4107_4,No need to sign in every time and it loads quickly ,2.0,2.0
99_4108_4,I just wish people would only post links that were safe ,2.0,2.0
99_4109_5,It is very cool how we can touch a picture and then we get the three options on what we can to do but is there any way that y all can put another option that saves a pin to the camera roll ,2.0,2.0
99_4110_4,There are so many inspiring ideas out there and it has taken my creativity to a whole new level ,2.0,2.0
99_4111_4,The app is little tough to learn at first that s why only ,2.0,2.0
99_4112_5, nYou can create an online scrapbook of your favorite photos ,2.0,2.0
99_4113_4,Once I figured out how to navigate this app it became very easy to switch from looking at my own pins to looking at recent pins of people I follow ,2.0,2.0
99_4114_2,We spend time organizing our boards but Pinterest fails to organizing themselves by not putting things in alphabetical order please learn you ABC s ,2.0,2.0
99_4115_4,You have to get it ,2.0,2.0
99_4116_4,I really recommend it ,2.0,2.0
99_4117_5,You can t change the board covers anymore change that please ,2.0,2.0
99_4118_4,I just love so much Pinterest ,2.0,2.0
99_4119_4, please consider it ,2.0,2.0
99_4120_4,If you have an iPad you must get this app ,2.0,2.0
99_4121_4,I just love this app I use it all the time for just about everything ,2.0,2.0
99_4122_4,I recommend this app to all ,2.0,2.0
99_4123_4,You can create secret boards just for you or invite friends to your secret boards ,2.0,2.0
99_4124_4,I like it so far especially when I need recipes or a drink ,2.0,2.0
99_4125_4,If I need it Pinterest has it ,2.0,2.0
99_4126_5,I wish you could drag and drop pins between boards and delete with pins with one click ,2.0,2.0
99_4127_4,I use this all the time and I just love it ,2.0,2.0
99_4128_2,Love it but it crashes a lot ,2.0,2.0
99_4129_4,Please do not change settings or do a thousand upgrades we users do not like ,2.0,2.0
99_4130_4,I highly recommend it ,2.0,2.0
99_4131_4,I did not get the idea of this app at first but the more I surfed the more I found I needed to return ,2.0,2.0
99_4132_5,Seems like the controls are fairly user friendly but every now and then I have to re search for something because it bumps me out to the home page ,2.0,2.0
99_4133_4, n nSecondly you have to get together with apple so I can just pin from my photos on my phone ,2.0,2.0
99_4134_4,I have to scroll through a list of randomly organized rather NOT organized or DISorganized names to find the one I need ,2.0,2.0
99_4135_5, n nThx now can you STOP asking me to rate Pinterest every third or fourth time I try to open it ,2.0,2.0
99_4136_4,I need a meeting ,2.0,2.0
99_4137_4,Love the abundance of ideas available at your fingertips ,2.0,2.0
99_4138_2,I adore Pinterest wholeheartedly but I do have a problem with how it does occasionally crash on me ,2.0,2.0
99_4139_5,Just wish the scrolling down then back up just a little bit didn t bring the top menu bar back ,2.0,2.0
99_4140_5,And the news ticker I don t know what to call the thing that tells me when someone has liked a pin or followed a board needs a better information hierarchy an undifferentiated list doesn t serve me needs ,2.0,2.0
99_4141_4,Highly recommend getting it ,2.0,2.0
99_4142_4,I have made a few of these great ideas but I m excited to do so many more ,2.0,2.0
99_4143_4,I just wish editing my boards was easier ,2.0,2.0
99_4144_5,One thing I would like to see the subscribers in order of appearance ,2.0,2.0
99_4145_5,I love Pinterest but I think it needs to be revamped ,2.0,2.0
99_4146_5,First you ll only have a couple boards then you ll need a couple more because you ll want to have a nPlace for your interests ,2.0,2.0
99_4147_2,One issue I do have is sometimes when I pin a Lin and go back to it I can t necessarily get the pattern or recipe not sure why ,2.0,2.0
99_4148_4,Before Pinterest I had magazine clippings notebooks files etc all saved with ideas but I could never find what I needed when I needed it ,2.0,2.0
99_4149_4,The app does what it needs to I love it ,2.0,2.0
99_4150_4,WOULD RECOMMEND TO ANYONE AND EVERYONE ,2.0,2.0
99_4151_4,I absolutely love Pinterest and have had no problems with the app ,2.0,2.0
99_4152_4,You can search and find whatever you could possibly think of from simple DIY projects to ancient Jewish tombstone inscriptions ,2.0,2.0
99_4153_2,My only problem is that some times it just suddenly closes out on me and I have to wait a bit to open it again ,2.0,2.0
99_4154_4,Everyone should use it ,2.0,2.0
99_4155_4,Here are some reasons why I enjoy it n n1 I have done so many home projects for cheap or have done something I never would have because of creative ideas that are step by step ,2.0,2.0
99_4156_4, n n2 I have been able to look up garden questions or ideas and made a beautiful and productive garden this year ,2.0,2.0
99_4157_2, n nOct 31st nHope you are working on this crashing problem ,2.0,2.0
99_4158_5,Something needs to be done ,2.0,2.0
99_4159_4,Can t figure out how to clean up my boards ,2.0,2.0
99_4160_2,It crashes occasionally but overall it s a great app ,2.0,2.0
99_4161_2,That means I can t pin ,2.0,2.0
99_4162_4,I love this app it is so much better than just using the web ,2.0,2.0
99_4163_4,Just wish you didn t have to allow others to follow you unless you give permission or maybe allowed to have more secret boards ,2.0,2.0
99_4164_5,I wish there was a pin button on my phone where I could pin things I see like I to when I m on my laptop maybe there is one for the phone and I just haven t found it ,2.0,2.0
99_4165_4,Once you start looking you can t stop ,2.0,2.0
99_4166_4,This app has helped me in many more ways than just piecing together a dream wedding ,2.0,2.0
99_4167_4,I have figure out how to use photography to my advantage and learned different workouts ,2.0,2.0
