FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus,Subjectivity,Polarity,TextTokens,Text
4488,99,2,Disapointed,Love the app but i can't access my recipes that I saved online or save any It keeps saying they are working on it Wish I had not purchased it ,2,2,2,2,2,"['disapointe', 'love', 'app', 'access', 'recipe', 'save', 'online', 'save', 'keep', 'say', 'work', 'Wish', 'purchase']",Disapointed Love the app but i can't access my recipes that I saved online or save any It keeps saying they are working on it Wish I had not purchased it
4489,99,2,Really ,Can not even select a flight date anymore Don't waste your time here Sheesh why don't ya charge more for luggage so you can hire a programmer ,2,2,2,2,2,"['select', 'flight', 'date', 'anymore', 'waste', 'time', 'Sheesh', 'charge', 'luggage', 'hire', 'programmer']",Really  Can not even select a flight date anymore Don't waste your time here Sheesh why don't ya charge more for luggage so you can hire a programmer
4490,99,2,problem discovery,Better Em having Samsung galaxy s 4 ad I am facing problem when I updated what's appplz fix it,0,0,0,2,2,"['problem', 'better', 'em', 'have', 'Samsung', 'galaxy', '4', 'ad', 'face', 'problem', 'update', 'appplz', 'fix']",problem discovery Better Em having Samsung galaxy s 4 ad I am facing problem when I updated what's appplz fix it
4491,99,2,LOUSYNOT DEPENDABLE,I had this program for 2 months had allot of very important information kept inside picturesnotesmemos etc all of a sudden while using it it CRASHED on me and when I went back in everything was gone Wiped out completely I use an IPad 2 with plenty of memory had no other programs running to even suggest a conflict DO NOT USE THIS UNLESS YOU WISH TO RISK LOSING IMPORTANT DOCUMENTSfiles information TRUST ME I am very computer literate This program is loaded with problems even if you continue to download all there 'bug fixes',0,0,0,2,2,"['LOUSYNOT', 'dependable', 'program', '2', 'month', 'allot', 'important', 'keep', 'inside', 'picturesnotesmemos', 'etc', 'sudden', 'crash', 'go', 'go', 'wipe', 'completely', 'use', 'IPad', '2', 'plenty', 'memory', 'program', 'run', 'suggest', 'conflict', 'use', 'wish', 'risk', 'losing', 'IMPORTANT', 'documentsfile', 'TRUST', 'computer', 'literate', 'program', 'load', 'problem', 'continue', 'download', 'bug', 'fix']",LOUSYNOT DEPENDABLE I had this program for 2 months had allot of very important information kept inside picturesnotesmemos etc all of a sudden while using it it CRASHED on me and when I went back in everything was gone Wiped out completely I use an IPad 2 with plenty of memory had no other programs running to even suggest a conflict DO NOT USE THIS UNLESS YOU WISH TO RISK LOSING IMPORTANT DOCUMENTSfiles information TRUST ME I am very computer literate This program is loaded with problems even if you continue to download all there 'bug fixes'
4492,99,2,bad app LOST PRECIOUS MEMORIES,awful appI uploaded HUNDREDS of photos but app could not upload them alllost hundreds of precious memories of concerts times with friends etc I was SOLELY relying on this app I had NO back up for these photos and deleted them when it said they were done now they are gone I can NOT access them,2,2,2,2,2,"['bad', 'app', 'lose', 'precious', 'MEMORIES', 'awful', 'appI', 'uploaded', 'hundred', 'photo', 'app', 'upload', 'alllost', 'hundred', 'precious', 'memory', 'concert', 'time', 'friend', 'etc', 'SOLELY', 'rely', 'app', 'photo', 'delete', 'say', 'go', 'access']",bad app LOST PRECIOUS MEMORIES awful appI uploaded HUNDREDS of photos but app could not upload them alllost hundreds of precious memories of concerts times with friends etc I was SOLELY relying on this app I had NO back up for these photos and deleted them when it said they were done now they are gone I can NOT access them
4493,99,2,Needs work ,Can't login in on my iPad 3 tells me my password is incorrect ,0,0,0,2,2,"['need', 'work', 'login', 'iPad', '3', 'tell', 'password', 'incorrect']",Needs work  Can't login in on my iPad 3 tells me my password is incorrect
4494,99,2,Last Update ios 70 is Disastrous ,I'm SO upset I've been using this app for a year have patiently endured the slow process of improvement It had really gotten quite good Then this last bungled attempt has made the app virtually useless Shame on Evernote's QC group if they even have one ,0,0,0,2,2,"['Update', 'ios', '70', 'disastrous', 'upset', 'app', 'year', 'patiently', 'endure', 'slow', 'process', 'improvement', 'get', 'good', 'bungle', 'attempt', 'app', 'virtually', 'useless', 'Shame', 'Evernote', 'QC', 'group']",Last Update ios 70 is Disastrous  I'm SO upset I've been using this app for a year have patiently endured the slow process of improvement It had really gotten quite good Then this last bungled attempt has made the app virtually useless Shame on Evernote's QC group if they even have one
4495,99,2,still issue with iWork,My iPad air and iPhone 4 on iOS 7 still will not open any pages documents all they show is the document name and size,2,2,2,2,2,"['issue', 'iWork', 'iPad', 'air', 'iPhone', '4', 'iOS', '7', 'open', 'page', 'document', 'document', 'size']",still issue with iWork My iPad air and iPhone 4 on iOS 7 still will not open any pages documents all they show is the document name and size
4496,99,2,problem discovery,Great Need more country backgrounds borders Need more country backgrounds and borders ,0,0,0,2,2,"['problem', 'great', 'need', 'country', 'background', 'border', 'need', 'country', 'background', 'border']",problem discovery Great Need more country backgrounds borders Need more country backgrounds and borders
4497,99,2,Annoying functionality,When you select an attraction and click around to read reviews and view pictures and then go back to the full like it defaults back to the beginning of the list and you have to hit 'next page' a several times to find the place you left off Very annoying,2,2,2,2,2,"['annoying', 'functionality', 'select', 'attraction', 'click', 'read', 'review', 'view', 'picture', 'like', 'default', 'beginning', 'list', 'hit', 'page', 'time', 'find', 'place', 'leave', 'annoying']",Annoying functionality When you select an attraction and click around to read reviews and view pictures and then go back to the full like it defaults back to the beginning of the list and you have to hit 'next page' a several times to find the place you left off Very annoying
4498,99,2,Doesn't work after the last update,I love Evernote I use it on my Mac and I use it on my iPhone I love the Evernote app but ever since the last update which was a few days ago this app has been giving me nothing but problems Sometimes it just doesn't open All I keep seeing is a blank screen Sometimes it opens up but then while going back and forth between notes or notebooks it simply gets stuck and doesn't respond to any finger taps or actions I hope the Evernote people improve this app and fix these bugs because I truly love Evernote and would like to keep using it But lately I have encountered nothing but serious quality problems with Evernote,0,0,0,2,2,"['work', 'update', 'love', 'Evernote', 'use', 'Mac', 'use', 'iPhone', 'love', 'Evernote', 'app', 'update', 'day', 'ago', 'app', 'problem', 'open', 'see', 'blank', 'screen', 'open', 'go', 'forth', 'note', 'notebook', 'simply', 'get', 'stuck', 'respond', 'finger', 'tap', 'action', 'hope', 'Evernote', 'people', 'improve', 'app', 'fix', 'bug', 'truly', 'love', 'Evernote', 'like', 'lately', 'encounter', 'quality', 'problem', 'Evernote']",Doesn't work after the last update I love Evernote I use it on my Mac and I use it on my iPhone I love the Evernote app but ever since the last update which was a few days ago this app has been giving me nothing but problems Sometimes it just doesn't open All I keep seeing is a blank screen Sometimes it opens up but then while going back and forth between notes or notebooks it simply gets stuck and doesn't respond to any finger taps or actions I hope the Evernote people improve this app and fix these bugs because I truly love Evernote and would like to keep using it But lately I have encountered nothing but serious quality problems with Evernote
4499,99,2,Terrible Doesn't let add pictures and ,And on top of that every posting requires re verification through email even to re post postings on a verified account I have on which through computer it asks for nothing When trying to add a picture to the posting the add picture links are frayed out so you can't click to upload photos Terrible all around ,0,0,0,2,2,"['terrible', 'let', 'add', 'picture', 'posting', 'require', 'verification', 'email', 'post', 'posting', 'verified', 'account', 'computer', 'ask', 'try', 'add', 'picture', 'post', 'add', 'picture', 'link', 'fray', 'click', 'upload', 'photo', 'Terrible']",Terrible Doesn't let add pictures and  And on top of that every posting requires re verification through email even to re post postings on a verified account I have on which through computer it asks for nothing When trying to add a picture to the posting the add picture links are frayed out so you can't click to upload photos Terrible all around
4500,99,2,problem discovery,Where dat mini games at There should be mini games like in the iphone ipod version,0,0,0,2,2,"['problem', 'dat', 'mini', 'game', 'mini', 'game', 'like', 'iphone', 'ipod', 'version']",problem discovery Where dat mini games at There should be mini games like in the iphone ipod version
4501,99,2,Awfull,This app isnt that great first it dont let u play flash videos n the rexomended video is horrible it always pops up that my connection is bad wen i have full bars its slow and crashes,0,0,0,2,2,"['awfull', 'app', 'not', 'great', 'not', 'let', 'play', 'flash', 'video', 'rexomende', 'video', 'horrible', 'pop', 'connection', 'bad', 'wen', 'bar', 'slow', 'crash']",Awfull This app isnt that great first it dont let u play flash videos n the rexomended video is horrible it always pops up that my connection is bad wen i have full bars its slow and crashes
4502,99,2,Hell no ,Ya they went way to far There was a bug the the game that sold your cell phone info and charge u things that you don't agree to So to hell with angry birds Don't get it it's a scam to take more money then u paid for and sign u up to pay 10 00 each month from ur phone bill to pay some other county It's a scam That is ur warning ,0,0,0,2,2,"['hell', 'ya', 'go', 'way', 'far', 'bug', 'game', 'sell', 'cell', 'phone', 'info', 'charge', 'thing', 'agree', 'hell', 'angry', 'bird', 'scam', 'money', 'pay', 'sign', 'pay', '10', '00', 'month', 'ur', 'phone', 'bill', 'pay', 'county', 'scam', 'ur', 'warn']",Hell no  Ya they went way to far There was a bug the the game that sold your cell phone info and charge u things that you don't agree to So to hell with angry birds Don't get it it's a scam to take more money then u paid for and sign u up to pay 10 00 each month from ur phone bill to pay some other county It's a scam That is ur warning
