FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus
4504,99,2,Doesn't work ,It was working fine with no problems and now I can't even get the app to open Not happy about this at all Please fix I even deleted the app and re downloaded n it still doesn't open this is very frustrating because this a great app when it actually works ,0,0,0
4505,99,2,Not working,Crashes as soon as I try to load it ,0,0,0
4506,99,2,It's not ok,I like the fact that I can download drop box on any device and share pics What I don't like is the time it takes to download pics and that in order to download I have to always be connected to the Internet this keeps the pics from downloading some times when I am away from wifi 2613 i'm still trying to figure out app support pictures are not downloading and i am going to remove this app from my IPAD its worthless,2,2,2
4507,99,2,problem discovery,Finebt cud b improved Its d most popular app in any smartphn But it has becum too slow since d last update Pls fix Odrwse it s a 5 on 5 material ,0,0,0
4508,99,2,Update ruined it,Loved this game My husband n I were on competition I updated he didn't No way can u get ahead if I can't reset Deleting a once awesome game ,0,0,0
4509,99,2,Doesn't even open ,Downloaded it to find that it doesn't even open The AppStore says it's downloaded but nothing shows up in my app selection screen,2,2,2
4510,99,2,Great concept But,One flaw is the fact that its almost impossible to load mp 3 s or WAV files over data It will play for a second or two then say its unable to load this file Fix please ,0,0,0
4511,99,2,Poor Compatibility and Terrible Design,Why is this for iOS 7 only now Not very fair for people wanting to run this on older devices or don't wish to downgrade to cruddy iOS 7,2,2,2
4512,99,2,Keeps Crashing ,Since the last update the app keeps crashing I need my notes Please help,0,0,0
4513,99,2,Hate this update ,I want the old version this don't have the option to share my files via Facebook message please bring back the previous version or fix that ,0,0,0
4514,99,2,Black out screen downloading zip file problems,I've always found Dropbox a bit buggy but it's gotten worse since I updated to IOS 7 When I download zip files or webpages open the files the screen is blank blackened or a blurred enlarged image of the symbol of Facebook Google or other symbols related to the site that the the zip file or webpages it came from As a teacher I rely on having access online off line related to research for work my work as a teacher Also I am required to write notes save them as zip files in order to save space So please fix Dropbox Why does it keep telling me that I can't open some documents that I don't have the authorization to alter or edit my document on the flip side some documents tell me to enter a password If anyone has any suggestions to improve this or recommends a different program to recommend I would appreciate it Thanks ,0,0,0
4515,99,2,problem discovery,I like this app which allow us to chat share music and video But in my mobile after downloading the app it works six months after that again it shows date failure and it will not work Again I have to download,0,0,0
4516,99,2,problem discovery,It's awesome However recently there is lapse to receive the message Didn't receive notification until open up the app,0,0,0
4517,99,2,problem discovery,Nice Nice app I enjoy it but my kids have more fun I wish they had more manly stuff Until then I give it 4 stars,0,0,0
4518,99,2,Bummed cant share folders,It allows me to share individual photos but not entire folders What good is that I can easily text someone a single photo WTH I want to be able to send a link to people of an entire folder with many pics in it from my mobile Seems useless now On the other hand I do like that I can view and share excel documents That's pretty cool Although it does take quite a while to load it seems,0,0,0
4519,99,2,Hard to navigate,You can't scroll very well when your trying to find a hotel there's no search function that would find the hotel I was staying at and the attractions around and close by When scrolling the hotels you would get to the bottom but it would let go on the the next 20 until you tap on a hotel then you could scroll down to the next 20 It has some good photos of every thing when you find it it doesn't perform well on my iPad it's slow and it hard find what information your looking for if I was to use to book a hotel it might be worth it,0,0,0
4520,99,2,No more options for styling as paragraph or section ,I can't believe you guys removed one of the most useful features of Evernote which was the ability to style lines as either a section subsection paragraph or blockquote That was the only way we could give some hierarchy to our notes Now all my notes are one dimensional and its impossible to organize my thoughts How could the Evernote team consider that this feature was unnecessary Do you guys not use your own app How am I supposed to outline my notes This is really a big let down to an otherwise great update But it's too big an omission for me too be happy about anything else That's why I give it 2 stars,0,0,0
4521,99,2,Really Bad Transfer,I just tested this app out so that I could view Horrible Bosses as an UltraViolet Digital Copy and I noticed that the movie was hard to see in some places because of what looked like really bad blurry areas right after the logos This happened throughout the movie This never happened to me with the regular digital copies that were compatible with iTunes I could see everything clearly when I was using the regular digital copies I think that if I have to buy these combo packs with UltraViolet Digital Copy I will never use this app again I'll stick to the UltraViolet Flixster cloud because there it wasn't blurry at all On top of this since the update ALL the UltraViolet movies are buffering and skipping This never happened with my last update Please fix ,0,0,0
4522,99,2,Keeps freezing,The app used to work great but now it keeps freezing and I can't get into my notes It is very frustrating I have to delete the app and download it again What a pain ,2,2,2
4523,99,2,Great app when it works,Freezing on start up all the time Becomes useless Considering other apps,2,2,2
4524,99,2,Way too many hang ups ,Hangs up multiple points in interface Way too buggy to be useable ,0,0,0
4525,99,2,Keeps getting better still a little buggy,Im on an original iPad mini and so maybe that's part of he deal but it seems like there are still little thins that need some work For example the spell check doesn't work just right and the search is slow at times Neither of these or any others will keep from giving this app a great rating I also think that here are improvements I hope to see in the future One is full screen mode Maybe I'm missing this but the only time you get full screen is when you start a new note I'd like this options when reading or editing too Keep up the good work ,0,0,0
4526,99,2,Horrible,The Evernote desktop version effectively ruined my windows 7 computer and brought to a halt my MS Office especially outlook Still trying to repair the effects of this program Sadly haven't even got to really use the program If you use a Mac then maybe no issues but it was a bad purchase for this windows computer user,0,0,0
